code,label
003720.2,Rock
003720.3,Rock
129097.2,Rock
129097.3,Rock
129097.1,Rock
129097.0,Rock
127866.0,International
127866.1,International
127866.3,International
127866.2,International
094038.2,Instrumental
094038.3,Instrumental
094038.1,Instrumental
094038.0,Instrumental
001087.1,Rock
001087.0,Rock
001087.2,Rock
001087.3,Rock
021401.0,Pop
021401.1,Pop
021401.3,Pop
021401.2,Pop
018033.3,International
018033.2,International
018033.0,International
018033.1,International
087097.0,Instrumental
087097.1,Instrumental
087097.3,Instrumental
087097.2,Instrumental
057274.1,Experimental
057274.0,Experimental
057274.2,Experimental
057274.3,Experimental
055102.1,Hip-Hop
055102.0,Hip-Hop
055102.2,Hip-Hop
055102.3,Hip-Hop
003765.1,Rock
003765.0,Rock
003765.2,Rock
003765.3,Rock
011946.1,Experimental
011946.0,Experimental
011946.2,Experimental
011946.3,Experimental
129403.2,International
129403.3,International
129403.1,International
129403.0,International
149687.0,Hip-Hop
149687.1,Hip-Hop
149687.3,Hip-Hop
149687.2,Hip-Hop
064618.2,Electronic
064618.3,Electronic
064618.1,Electronic
064618.0,Electronic
069787.2,Experimental
069787.3,Experimental
069787.1,Experimental
069787.0,Experimental
119901.3,Instrumental
119901.2,Instrumental
119901.0,Instrumental
119901.1,Instrumental
098550.1,Hip-Hop
098550.0,Hip-Hop
098550.2,Hip-Hop
098550.3,Hip-Hop
152545.2,Hip-Hop
152545.3,Hip-Hop
152545.1,Hip-Hop
152545.0,Hip-Hop
148235.3,Folk
148235.2,Folk
148235.0,Folk
148235.1,Folk
076078.2,International
076078.3,International
076078.1,International
076078.0,International
132310.0,Instrumental
132310.1,Instrumental
132310.3,Instrumental
132310.2,Instrumental
110209.0,Experimental
110209.1,Experimental
110209.3,Experimental
110209.2,Experimental
071245.2,Hip-Hop
071245.3,Hip-Hop
071245.1,Hip-Hop
071245.0,Hip-Hop
045101.0,Electronic
045101.1,Electronic
045101.3,Electronic
045101.2,Electronic
146343.0,Experimental
146343.1,Experimental
146343.3,Experimental
146343.2,Experimental
003270.0,Folk
003270.1,Folk
003270.3,Folk
003270.2,Folk
108961.1,Rock
108961.0,Rock
108961.2,Rock
108961.3,Rock
126516.2,Experimental
126516.3,Experimental
126516.1,Experimental
126516.0,Experimental
119086.2,Experimental
119086.3,Experimental
119086.1,Experimental
119086.0,Experimental
148518.3,Pop
148518.2,Pop
148518.0,Pop
148518.1,Pop
029041.0,Electronic
029041.1,Electronic
029041.3,Electronic
029041.2,Electronic
075440.1,Instrumental
075440.0,Instrumental
075440.2,Instrumental
075440.3,Instrumental
131982.2,Instrumental
131982.3,Instrumental
131982.1,Instrumental
131982.0,Instrumental
139638.2,Experimental
139638.3,Experimental
139638.1,Experimental
139638.0,Experimental
109902.2,Folk
109902.3,Folk
109902.1,Folk
109902.0,Folk
087153.1,Rock
087153.0,Rock
087153.2,Rock
087153.3,Rock
071694.2,Hip-Hop
071694.3,Hip-Hop
071694.1,Hip-Hop
071694.0,Hip-Hop
062446.1,Pop
062446.0,Pop
062446.2,Pop
062446.3,Pop
141282.0,Instrumental
141282.1,Instrumental
141282.3,Instrumental
141282.2,Instrumental
016338.1,Pop
016338.0,Pop
016338.2,Pop
016338.3,Pop
107567.0,Folk
107567.1,Folk
107567.3,Folk
107567.2,Folk
141616.0,Electronic
141616.1,Electronic
141616.3,Electronic
141616.2,Electronic
063289.3,Instrumental
063289.2,Instrumental
063289.0,Instrumental
063289.1,Instrumental
129910.3,Hip-Hop
129910.2,Hip-Hop
129910.0,Hip-Hop
129910.1,Hip-Hop
008208.3,Rock
008208.2,Rock
008208.0,Rock
008208.1,Rock
098238.1,Instrumental
098238.0,Instrumental
098238.2,Instrumental
098238.3,Instrumental
126182.2,Instrumental
126182.3,Instrumental
126182.1,Instrumental
126182.0,Instrumental
060775.1,International
060775.0,International
060775.2,International
060775.3,International
122356.1,Folk
122356.0,Folk
122356.2,Folk
122356.3,Folk
134948.3,International
134948.2,International
134948.0,International
134948.1,International
085489.0,Folk
085489.1,Folk
085489.3,Folk
085489.2,Folk
117057.3,Experimental
117057.2,Experimental
117057.0,Experimental
117057.1,Experimental
038557.0,Rock
038557.1,Rock
038557.3,Rock
038557.2,Rock
114939.1,International
114939.0,International
114939.2,International
114939.3,International
056559.1,Rock
056559.0,Rock
056559.2,Rock
056559.3,Rock
043883.0,Experimental
043883.1,Experimental
043883.3,Experimental
043883.2,Experimental
028802.0,Pop
028802.1,Pop
028802.3,Pop
028802.2,Pop
115321.3,Electronic
115321.2,Electronic
115321.0,Electronic
115321.1,Electronic
016163.3,Pop
016163.2,Pop
016163.0,Pop
016163.1,Pop
123968.0,Hip-Hop
123968.1,Hip-Hop
123968.3,Hip-Hop
123968.2,Hip-Hop
106522.0,Experimental
106522.1,Experimental
106522.3,Experimental
106522.2,Experimental
060753.2,International
060753.3,International
060753.1,International
060753.0,International
100480.3,Hip-Hop
100480.2,Hip-Hop
100480.0,Hip-Hop
100480.1,Hip-Hop
144487.3,Experimental
144487.2,Experimental
144487.0,Experimental
144487.1,Experimental
073368.0,Electronic
073368.1,Electronic
073368.3,Electronic
073368.2,Electronic
051271.0,Pop
051271.1,Pop
051271.3,Pop
051271.2,Pop
098026.3,International
098026.2,International
098026.0,International
098026.1,International
020369.0,Instrumental
020369.1,Instrumental
020369.3,Instrumental
020369.2,Instrumental
116877.0,Electronic
116877.1,Electronic
116877.3,Electronic
116877.2,Electronic
131536.1,Rock
131536.0,Rock
131536.2,Rock
131536.3,Rock
129973.0,Rock
129973.1,Rock
129973.3,Rock
129973.2,Rock
052121.3,International
052121.2,International
052121.0,International
052121.1,International
127182.2,Pop
127182.3,Pop
127182.1,Pop
127182.0,Pop
023039.3,Pop
023039.2,Pop
023039.0,Pop
023039.1,Pop
105672.3,Electronic
105672.2,Electronic
105672.0,Electronic
105672.1,Electronic
096400.1,Rock
096400.0,Rock
096400.2,Rock
096400.3,Rock
086116.1,Pop
086116.0,Pop
086116.2,Pop
086116.3,Pop
045127.3,Pop
045127.2,Pop
045127.0,Pop
045127.1,Pop
084058.0,Experimental
084058.1,Experimental
084058.3,Experimental
084058.2,Experimental
047069.2,Electronic
047069.3,Electronic
047069.1,Electronic
047069.0,Electronic
017906.0,Pop
017906.1,Pop
017906.3,Pop
017906.2,Pop
106567.0,Rock
106567.1,Rock
106567.3,Rock
106567.2,Rock
111388.1,Pop
111388.0,Pop
111388.2,Pop
111388.3,Pop
013578.2,Experimental
013578.3,Experimental
013578.1,Experimental
013578.0,Experimental
006608.2,Hip-Hop
006608.3,Hip-Hop
006608.1,Hip-Hop
006608.0,Hip-Hop
067412.3,Rock
067412.2,Rock
067412.0,Rock
067412.1,Rock
048494.3,International
048494.2,International
048494.0,International
048494.1,International
124483.0,Pop
124483.1,Pop
124483.3,Pop
124483.2,Pop
111375.1,Pop
111375.0,Pop
111375.2,Pop
111375.3,Pop
148112.0,Instrumental
148112.1,Instrumental
148112.3,Instrumental
148112.2,Instrumental
066649.1,Pop
066649.0,Pop
066649.2,Pop
066649.3,Pop
087188.2,Pop
087188.3,Pop
087188.1,Pop
087188.0,Pop
029673.2,Electronic
029673.3,Electronic
029673.1,Electronic
029673.0,Electronic
107128.3,Electronic
107128.2,Electronic
107128.0,Electronic
107128.1,Electronic
108528.2,Electronic
108528.3,Electronic
108528.1,Electronic
108528.0,Electronic
068851.2,Folk
068851.3,Folk
068851.1,Folk
068851.0,Folk
043691.1,Experimental
043691.0,Experimental
043691.2,Experimental
043691.3,Experimental
138069.3,Pop
138069.2,Pop
138069.0,Pop
138069.1,Pop
105825.2,Hip-Hop
105825.3,Hip-Hop
105825.1,Hip-Hop
105825.0,Hip-Hop
061161.0,Hip-Hop
061161.1,Hip-Hop
061161.3,Hip-Hop
061161.2,Hip-Hop
059708.1,International
059708.0,International
059708.2,International
059708.3,International
022476.0,Pop
022476.1,Pop
022476.3,Pop
022476.2,Pop
035299.1,Electronic
035299.0,Electronic
035299.2,Electronic
035299.3,Electronic
114556.1,Electronic
114556.0,Electronic
114556.2,Electronic
114556.3,Electronic
067457.3,Experimental
067457.2,Experimental
067457.0,Experimental
067457.1,Experimental
003895.2,International
003895.3,International
003895.1,International
003895.0,International
127302.3,Pop
127302.2,Pop
127302.0,Pop
127302.1,Pop
110928.3,Folk
110928.2,Folk
110928.0,Folk
110928.1,Folk
121449.1,Electronic
121449.0,Electronic
121449.2,Electronic
121449.3,Electronic
030682.0,Experimental
030682.1,Experimental
030682.3,Experimental
030682.2,Experimental
104278.0,Electronic
104278.1,Electronic
104278.3,Electronic
104278.2,Electronic
063252.0,Folk
063252.1,Folk
063252.3,Folk
063252.2,Folk
148586.0,Pop
148586.1,Pop
148586.3,Pop
148586.2,Pop
126588.1,Instrumental
126588.0,Instrumental
126588.2,Instrumental
126588.3,Instrumental
129188.0,Instrumental
129188.1,Instrumental
129188.3,Instrumental
129188.2,Instrumental
136469.2,Hip-Hop
136469.3,Hip-Hop
136469.1,Hip-Hop
136469.0,Hip-Hop
104066.2,Pop
104066.3,Pop
104066.1,Pop
104066.0,Pop
137898.1,Hip-Hop
137898.0,Hip-Hop
137898.2,Hip-Hop
137898.3,Hip-Hop
137632.0,Rock
137632.1,Rock
137632.3,Rock
137632.2,Rock
107908.0,Electronic
107908.1,Electronic
107908.3,Electronic
107908.2,Electronic
075211.0,Rock
075211.1,Rock
075211.3,Rock
075211.2,Rock
114399.3,Rock
114399.2,Rock
114399.0,Rock
114399.1,Rock
129396.2,International
129396.3,International
129396.1,International
129396.0,International
145607.2,Rock
145607.3,Rock
145607.1,Rock
145607.0,Rock
086761.3,Rock
086761.2,Rock
086761.0,Rock
086761.1,Rock
048865.0,Experimental
048865.1,Experimental
048865.3,Experimental
048865.2,Experimental
043858.3,Hip-Hop
043858.2,Hip-Hop
043858.0,Hip-Hop
043858.1,Hip-Hop
073762.3,International
073762.2,International
073762.0,International
073762.1,International
124872.3,Instrumental
124872.2,Instrumental
124872.0,Instrumental
124872.1,Instrumental
038365.2,International
038365.3,International
038365.1,International
038365.0,International
121657.3,Instrumental
121657.2,Instrumental
121657.0,Instrumental
121657.1,Instrumental
140259.3,Electronic
140259.2,Electronic
140259.0,Electronic
140259.1,Electronic
094101.3,Rock
094101.2,Rock
094101.0,Rock
094101.1,Rock
149951.0,Hip-Hop
149951.1,Hip-Hop
149951.3,Hip-Hop
149951.2,Hip-Hop
084417.3,Experimental
084417.2,Experimental
084417.0,Experimental
084417.1,Experimental
042240.1,International
042240.0,International
042240.2,International
042240.3,International
110108.0,Electronic
110108.1,Electronic
110108.3,Electronic
110108.2,Electronic
049843.3,Folk
049843.2,Folk
049843.0,Folk
049843.1,Folk
025378.2,Electronic
025378.3,Electronic
025378.1,Electronic
025378.0,Electronic
114535.2,Instrumental
114535.3,Instrumental
114535.1,Instrumental
114535.0,Instrumental
007488.3,Hip-Hop
007488.2,Hip-Hop
007488.0,Hip-Hop
007488.1,Hip-Hop
126979.2,Folk
126979.3,Folk
126979.1,Folk
126979.0,Folk
113025.2,Pop
113025.3,Pop
113025.1,Pop
113025.0,Pop
064519.2,Hip-Hop
064519.3,Hip-Hop
064519.1,Hip-Hop
064519.0,Hip-Hop
130367.0,Pop
130367.1,Pop
130367.3,Pop
130367.2,Pop
080686.0,International
080686.1,International
080686.3,International
080686.2,International
030230.3,Hip-Hop
030230.2,Hip-Hop
030230.0,Hip-Hop
030230.1,Hip-Hop
127159.1,Electronic
127159.0,Electronic
127159.2,Electronic
127159.3,Electronic
086724.3,Experimental
086724.2,Experimental
086724.0,Experimental
086724.1,Experimental
057936.1,Experimental
057936.0,Experimental
057936.2,Experimental
057936.3,Experimental
057175.1,Folk
057175.0,Folk
057175.2,Folk
057175.3,Folk
011204.1,Hip-Hop
011204.0,Hip-Hop
011204.2,Hip-Hop
011204.3,Hip-Hop
090579.1,Pop
090579.0,Pop
090579.2,Pop
090579.3,Pop
019439.0,Hip-Hop
019439.1,Hip-Hop
019439.3,Hip-Hop
019439.2,Hip-Hop
067121.1,Rock
067121.0,Rock
067121.2,Rock
067121.3,Rock
051113.3,Experimental
051113.2,Experimental
051113.0,Experimental
051113.1,Experimental
085967.1,Folk
085967.0,Folk
085967.2,Folk
085967.3,Folk
147021.3,Hip-Hop
147021.2,Hip-Hop
147021.0,Hip-Hop
147021.1,Hip-Hop
113530.3,Rock
113530.2,Rock
113530.0,Rock
113530.1,Rock
043773.3,Pop
043773.2,Pop
043773.0,Pop
043773.1,Pop
069193.3,Electronic
069193.2,Electronic
069193.0,Electronic
069193.1,Electronic
057658.1,Rock
057658.0,Rock
057658.2,Rock
057658.3,Rock
133567.2,Instrumental
133567.3,Instrumental
133567.1,Instrumental
133567.0,Instrumental
055716.0,Rock
055716.1,Rock
055716.3,Rock
055716.2,Rock
072069.0,Electronic
072069.1,Electronic
072069.3,Electronic
072069.2,Electronic
075390.1,Hip-Hop
075390.0,Hip-Hop
075390.2,Hip-Hop
075390.3,Hip-Hop
058060.1,Experimental
058060.0,Experimental
058060.2,Experimental
058060.3,Experimental
118735.1,Folk
118735.0,Folk
118735.2,Folk
118735.3,Folk
134077.2,Folk
134077.3,Folk
134077.1,Folk
134077.0,Folk
123832.2,Rock
123832.3,Rock
123832.1,Rock
123832.0,Rock
061452.2,Hip-Hop
061452.3,Hip-Hop
061452.1,Hip-Hop
061452.0,Hip-Hop
085788.0,Rock
085788.1,Rock
085788.3,Rock
085788.2,Rock
098301.0,International
098301.1,International
098301.3,International
098301.2,International
114065.3,Electronic
114065.2,Electronic
114065.0,Electronic
114065.1,Electronic
060474.1,Hip-Hop
060474.0,Hip-Hop
060474.2,Hip-Hop
060474.3,Hip-Hop
120321.1,Instrumental
120321.0,Instrumental
120321.2,Instrumental
120321.3,Instrumental
006383.0,International
006383.1,International
006383.3,International
006383.2,International
126283.2,Instrumental
126283.3,Instrumental
126283.1,Instrumental
126283.0,Instrumental
129683.3,Folk
129683.2,Folk
129683.0,Folk
129683.1,Folk
150062.3,Folk
150062.2,Folk
150062.0,Folk
150062.1,Folk
125196.1,Folk
125196.0,Folk
125196.2,Folk
125196.3,Folk
132779.0,Pop
132779.1,Pop
132779.3,Pop
132779.2,Pop
099362.3,International
099362.2,International
099362.0,International
099362.1,International
094414.2,Electronic
094414.3,Electronic
094414.1,Electronic
094414.0,Electronic
074390.1,Experimental
074390.0,Experimental
074390.2,Experimental
074390.3,Experimental
059823.1,Experimental
059823.0,Experimental
059823.2,Experimental
059823.3,Experimental
072232.2,Electronic
072232.3,Electronic
072232.1,Electronic
072232.0,Electronic
132567.2,Instrumental
132567.3,Instrumental
132567.1,Instrumental
132567.0,Instrumental
016819.2,Rock
016819.3,Rock
016819.1,Rock
016819.0,Rock
122832.2,Electronic
122832.3,Electronic
122832.1,Electronic
122832.0,Electronic
120307.2,Instrumental
120307.3,Instrumental
120307.1,Instrumental
120307.0,Instrumental
065234.2,Experimental
065234.3,Experimental
065234.1,Experimental
065234.0,Experimental
057891.3,Rock
057891.2,Rock
057891.0,Rock
057891.1,Rock
143296.3,Instrumental
143296.2,Instrumental
143296.0,Instrumental
143296.1,Instrumental
056460.0,Pop
056460.1,Pop
056460.3,Pop
056460.2,Pop
000207.0,Folk
000207.1,Folk
000207.3,Folk
000207.2,Folk
126674.1,Rock
126674.0,Rock
126674.2,Rock
126674.3,Rock
085596.2,Pop
085596.3,Pop
085596.1,Pop
085596.0,Pop
063747.1,Hip-Hop
063747.0,Hip-Hop
063747.2,Hip-Hop
063747.3,Hip-Hop
076437.1,Folk
076437.0,Folk
076437.2,Folk
076437.3,Folk
080519.3,Instrumental
080519.2,Instrumental
080519.0,Instrumental
080519.1,Instrumental
011772.3,Hip-Hop
011772.2,Hip-Hop
011772.0,Hip-Hop
011772.1,Hip-Hop
014580.3,Instrumental
014580.2,Instrumental
014580.0,Instrumental
014580.1,Instrumental
004096.3,International
004096.2,International
004096.0,International
004096.1,International
114006.0,Instrumental
114006.1,Instrumental
114006.3,Instrumental
114006.2,Instrumental
126409.0,Instrumental
126409.1,Instrumental
126409.3,Instrumental
126409.2,Instrumental
054753.0,Hip-Hop
054753.1,Hip-Hop
054753.3,Hip-Hop
054753.2,Hip-Hop
142088.1,Hip-Hop
142088.0,Hip-Hop
142088.2,Hip-Hop
142088.3,Hip-Hop
092947.2,Instrumental
092947.3,Instrumental
092947.1,Instrumental
092947.0,Instrumental
123486.1,Instrumental
123486.0,Instrumental
123486.2,Instrumental
123486.3,Instrumental
078852.3,Hip-Hop
078852.2,Hip-Hop
078852.0,Hip-Hop
078852.1,Hip-Hop
062188.3,International
062188.2,International
062188.0,International
062188.1,International
010385.0,Folk
010385.1,Folk
010385.3,Folk
010385.2,Folk
069564.0,Hip-Hop
069564.1,Hip-Hop
069564.3,Hip-Hop
069564.2,Hip-Hop
084788.0,Rock
084788.1,Rock
084788.3,Rock
084788.2,Rock
121321.1,Hip-Hop
121321.0,Hip-Hop
121321.2,Hip-Hop
121321.3,Hip-Hop
007383.0,Experimental
007383.1,Experimental
007383.3,Experimental
007383.2,Experimental
091130.2,Experimental
091130.3,Experimental
091130.1,Experimental
091130.0,Experimental
071243.2,Hip-Hop
071243.3,Hip-Hop
071243.1,Hip-Hop
071243.0,Hip-Hop
090582.1,Pop
090582.0,Pop
090582.2,Pop
090582.3,Pop
126510.2,Experimental
126510.3,Experimental
126510.1,Experimental
126510.0,Experimental
108967.1,Rock
108967.0,Rock
108967.2,Rock
108967.3,Rock
131984.2,Instrumental
131984.3,Instrumental
131984.1,Instrumental
131984.0,Instrumental
060736.1,Rock
060736.0,Rock
060736.2,Rock
060736.3,Rock
141284.0,Instrumental
141284.1,Instrumental
141284.3,Instrumental
141284.2,Instrumental
087155.1,Rock
087155.0,Rock
087155.2,Rock
087155.3,Rock
071692.2,Hip-Hop
071692.3,Hip-Hop
071692.1,Hip-Hop
071692.0,Hip-Hop
109904.2,Folk
109904.3,Folk
109904.1,Folk
109904.0,Folk
131553.2,Rock
131553.3,Rock
131553.1,Rock
131553.0,Rock
125291.1,Electronic
125291.0,Electronic
125291.2,Electronic
125291.3,Electronic
107388.1,Rock
107388.0,Rock
107388.2,Rock
107388.3,Rock
122168.0,Experimental
122168.1,Experimental
122168.3,Experimental
122168.2,Experimental
083715.2,Hip-Hop
083715.3,Hip-Hop
083715.1,Hip-Hop
083715.0,Hip-Hop
091936.2,Folk
091936.3,Folk
091936.1,Folk
091936.0,Folk
149700.1,Electronic
149700.0,Electronic
149700.2,Electronic
149700.3,Electronic
097894.1,Rock
097894.0,Rock
097894.2,Rock
097894.3,Rock
073170.2,Folk
073170.3,Folk
073170.1,Folk
073170.0,Folk
123333.2,Experimental
123333.3,Experimental
123333.1,Experimental
123333.0,Experimental
075403.1,Hip-Hop
075403.0,Hip-Hop
075403.2,Hip-Hop
075403.3,Hip-Hop
019192.1,Experimental
019192.0,Experimental
019192.2,Experimental
019192.3,Experimental
106502.3,Instrumental
106502.2,Instrumental
106502.0,Instrumental
106502.1,Instrumental
097406.1,Experimental
097406.0,Experimental
097406.2,Experimental
097406.3,Experimental
054437.3,International
054437.2,International
054437.0,International
054437.1,International
061736.1,Pop
061736.0,Pop
061736.2,Pop
061736.3,Pop
104283.0,Electronic
104283.1,Electronic
104283.3,Electronic
104283.2,Electronic
085691.2,Folk
085691.3,Folk
085691.1,Folk
085691.0,Folk
135370.2,Rock
135370.3,Rock
135370.1,Rock
135370.0,Rock
075425.2,Hip-Hop
075425.3,Hip-Hop
075425.1,Hip-Hop
075425.0,Hip-Hop
060755.2,International
060755.3,International
060755.1,International
060755.0,International
073587.1,Folk
073587.0,Folk
073587.2,Folk
073587.3,Folk
037369.0,Pop
037369.1,Pop
037369.3,Pop
037369.2,Pop
030090.1,Experimental
030090.0,Experimental
030090.2,Experimental
030090.3,Experimental
012189.1,Electronic
012189.0,Electronic
012189.2,Electronic
012189.3,Electronic
116871.0,Instrumental
116871.1,Instrumental
116871.3,Instrumental
116871.2,Instrumental
072135.2,Hip-Hop
072135.3,Hip-Hop
072135.1,Hip-Hop
072135.0,Hip-Hop
138406.3,Folk
138406.2,Folk
138406.0,Folk
138406.1,Folk
110779.2,Hip-Hop
110779.3,Hip-Hop
110779.1,Hip-Hop
110779.0,Hip-Hop
127184.2,Pop
127184.3,Pop
127184.1,Pop
127184.0,Pop
026659.3,Electronic
026659.2,Electronic
026659.0,Electronic
026659.1,Electronic
058341.2,Electronic
058341.3,Electronic
058341.1,Electronic
058341.0,Electronic
052127.3,International
052127.2,International
052127.0,International
052127.1,International
092878.3,Experimental
092878.2,Experimental
092878.0,Experimental
092878.1,Experimental
055437.3,Pop
055437.2,Pop
055437.0,Pop
055437.1,Pop
105674.3,Electronic
105674.2,Electronic
105674.0,Electronic
105674.1,Electronic
118886.2,Folk
118886.3,Folk
118886.1,Folk
118886.0,Folk
081638.0,Instrumental
081638.1,Instrumental
081638.3,Instrumental
081638.2,Instrumental
070206.2,Hip-Hop
070206.3,Hip-Hop
070206.1,Hip-Hop
070206.0,Hip-Hop
068600.3,Hip-Hop
068600.2,Hip-Hop
068600.0,Hip-Hop
068600.1,Hip-Hop
024717.2,International
024717.3,International
024717.1,International
024717.0,International
142566.0,International
142566.1,International
142566.3,International
142566.2,International
014743.2,Rock
014743.3,Rock
014743.1,Rock
014743.0,Rock
089846.1,Hip-Hop
089846.0,Hip-Hop
089846.2,Hip-Hop
089846.3,Hip-Hop
134643.0,Experimental
134643.1,Experimental
134643.3,Experimental
134643.2,Experimental
007378.0,Experimental
007378.1,Experimental
007378.3,Experimental
007378.2,Experimental
123645.0,Hip-Hop
123645.1,Hip-Hop
123645.3,Hip-Hop
123645.2,Hip-Hop
074955.0,Hip-Hop
074955.1,Hip-Hop
074955.3,Hip-Hop
074955.2,Hip-Hop
043596.1,International
043596.0,International
043596.2,International
043596.3,International
055122.2,Hip-Hop
055122.3,Hip-Hop
055122.1,Hip-Hop
055122.0,Hip-Hop
127278.2,Pop
127278.3,Pop
127278.1,Pop
127278.0,Pop
113304.1,Rock
113304.0,Rock
113304.2,Rock
113304.3,Rock
108885.3,Instrumental
108885.2,Instrumental
108885.0,Instrumental
108885.1,Instrumental
026174.3,Pop
026174.2,Pop
026174.0,Pop
026174.1,Pop
040683.2,Electronic
040683.3,Electronic
040683.1,Electronic
040683.0,Electronic
075936.3,Hip-Hop
075936.2,Hip-Hop
075936.0,Hip-Hop
075936.1,Hip-Hop
122626.3,Instrumental
122626.2,Instrumental
122626.0,Instrumental
122626.1,Instrumental
004684.2,Hip-Hop
004684.3,Hip-Hop
004684.1,Hip-Hop
004684.0,Hip-Hop
148215.0,Folk
148215.1,Folk
148215.3,Folk
148215.2,Folk
139933.1,Electronic
139933.0,Electronic
139933.2,Electronic
139933.3,Electronic
144545.2,Folk
144545.3,Folk
144545.1,Folk
144545.0,Folk
084736.0,Instrumental
084736.1,Instrumental
084736.3,Instrumental
084736.2,Instrumental
047707.2,Experimental
047707.3,Experimental
047707.1,Experimental
047707.0,Experimental
048307.3,Experimental
048307.2,Experimental
048307.0,Experimental
048307.1,Experimental
143055.2,Electronic
143055.3,Electronic
143055.1,Electronic
143055.0,Electronic
011789.3,Hip-Hop
011789.2,Hip-Hop
011789.0,Hip-Hop
011789.1,Hip-Hop
113790.1,Instrumental
113790.0,Instrumental
113790.2,Instrumental
113790.3,Instrumental
150287.1,Hip-Hop
150287.0,Hip-Hop
150287.2,Hip-Hop
150287.3,Hip-Hop
140791.1,Folk
140791.0,Folk
140791.2,Folk
140791.3,Folk
120515.3,Instrumental
120515.2,Instrumental
120515.0,Instrumental
120515.1,Instrumental
088860.2,Folk
088860.3,Folk
088860.1,Folk
088860.0,Folk
116527.1,Instrumental
116527.0,Instrumental
116527.2,Instrumental
116527.3,Instrumental
123438.1,Hip-Hop
123438.0,Hip-Hop
123438.2,Hip-Hop
123438.3,Hip-Hop
106872.1,Rock
106872.0,Rock
106872.2,Rock
106872.3,Rock
086678.1,Hip-Hop
086678.0,Hip-Hop
086678.2,Hip-Hop
086678.3,Hip-Hop
050539.3,Rock
050539.2,Rock
050539.0,Rock
050539.1,Rock
003538.3,Pop
003538.2,Pop
003538.0,Pop
003538.1,Pop
052451.1,Instrumental
052451.0,Instrumental
052451.2,Instrumental
052451.3,Instrumental
004236.1,International
004236.0,International
004236.2,International
004236.3,International
108474.0,Instrumental
108474.1,Instrumental
108474.3,Instrumental
108474.2,Instrumental
021895.0,Electronic
021895.1,Electronic
021895.3,Electronic
021895.2,Electronic
118921.0,Electronic
118921.1,Electronic
118921.3,Electronic
118921.2,Electronic
040231.1,Folk
040231.0,Folk
040231.2,Folk
040231.3,Folk
093716.3,Folk
093716.2,Folk
093716.0,Folk
093716.1,Folk
073465.3,Pop
073465.2,Pop
073465.0,Pop
073465.1,Pop
111229.3,Instrumental
111229.2,Instrumental
111229.0,Instrumental
111229.1,Instrumental
038821.2,International
038821.3,International
038821.1,International
038821.0,International
070770.0,Hip-Hop
070770.1,Hip-Hop
070770.3,Hip-Hop
070770.2,Hip-Hop
126491.3,Folk
126491.2,Folk
126491.0,Folk
126491.1,Folk
129091.2,Rock
129091.3,Rock
129091.1,Rock
129091.0,Rock
018876.3,Experimental
018876.2,Experimental
018876.0,Experimental
018876.1,Experimental
088846.1,Folk
088846.0,Folk
088846.2,Folk
088846.3,Folk
059654.3,International
059654.2,International
059654.0,International
059654.1,International
119942.3,Hip-Hop
119942.2,Hip-Hop
119942.0,Hip-Hop
119942.1,Hip-Hop
122645.0,Instrumental
122645.1,Instrumental
122645.3,Instrumental
122645.2,Instrumental
057272.1,Experimental
057272.0,Experimental
057272.2,Experimental
057272.3,Experimental
089860.2,Hip-Hop
089860.3,Hip-Hop
089860.1,Hip-Hop
089860.0,Hip-Hop
107031.1,Hip-Hop
107031.0,Hip-Hop
107031.2,Hip-Hop
107031.3,Hip-Hop
097587.0,Folk
097587.1,Folk
097587.3,Folk
097587.2,Folk
056029.3,Electronic
056029.2,Electronic
056029.0,Electronic
056029.1,Electronic
092508.1,Rock
092508.0,Rock
092508.2,Rock
092508.3,Rock
129405.2,International
129405.3,International
129405.1,International
129405.0,International
026583.0,Experimental
026583.1,Experimental
026583.3,Experimental
026583.2,Experimental
009505.0,Experimental
009505.1,Experimental
009505.3,Experimental
009505.2,Experimental
003763.1,Rock
003763.0,Rock
003763.2,Rock
003763.3,Rock
121987.3,Experimental
121987.2,Experimental
121987.0,Experimental
121987.1,Experimental
069781.2,Rock
069781.3,Rock
069781.1,Rock
069781.0,Rock
130689.1,Rock
130689.0,Rock
130689.2,Rock
130689.3,Rock
112790.1,Experimental
112790.0,Experimental
112790.2,Experimental
112790.3,Experimental
127066.0,Folk
127066.1,Folk
127066.3,Folk
127066.2,Folk
152543.2,Hip-Hop
152543.3,Hip-Hop
152543.1,Hip-Hop
152543.0,Hip-Hop
148233.3,Folk
148233.2,Folk
148233.0,Folk
148233.1,Folk
098556.1,Hip-Hop
098556.0,Hip-Hop
098556.2,Hip-Hop
098556.3,Hip-Hop
035569.2,Electronic
035569.3,Electronic
035569.1,Electronic
035569.0,Electronic
008372.2,Experimental
008372.3,Experimental
008372.1,Experimental
008372.0,Experimental
126429.3,Pop
126429.2,Pop
126429.0,Pop
126429.1,Pop
051115.3,Experimental
051115.2,Experimental
051115.0,Experimental
051115.1,Experimental
142641.3,Instrumental
142641.2,Instrumental
142641.0,Instrumental
142641.1,Instrumental
092124.1,Pop
092124.0,Pop
092124.2,Pop
092124.3,Pop
040658.1,Instrumental
040658.0,Instrumental
040658.2,Instrumental
040658.3,Instrumental
024430.1,Hip-Hop
024430.0,Hip-Hop
024430.2,Hip-Hop
024430.3,Hip-Hop
001039.1,Rock
001039.0,Rock
001039.2,Rock
